"host time (us)","GPU PowerVR Series8XEP, GE8320, Device 0/Frame time","GPU PowerVR Series8XEP, GE8320, Device 0/Frames per second (FPS)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU clock speed","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory interface load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory read bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory total bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory write bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiler triangle load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiles per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangle ratio (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per draw","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Vertices per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/HSR efficiency (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP pixel load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP tiles in flight (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Overdraw","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Z load/store (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per pixel","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per vertex","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: compute (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: pixel (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: vertex (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Register overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shader processing load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texture overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texturing active (%)","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 482 (-)/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 482 (-)/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time"
828806700000,3.26E-02,3.07E+01,6.50E+08,1.91E+01,1.03E+09,1.99E+09,9.53E+08,9.59E+01,3.13E-02,4.79E-02,1.34E+01,4.38E-03,6.71E-03,1.42E-01,5.54E+00,3.45E+01,7.65E+01,7.54E+03,2.31E+05,2.60E+03,7.98E+04,1.72E+00,0.00E+00,4.01E-01,1.00E+02,3.40E+06,1.04E+08,1.27E+00,1.49E+01,0.00E+00,0.00E+00,4.15E+01,1.27E+02,0.00E+00,5.27E+01,4.86E-01,0.00E+00,4.30E+06,1.32E+08,1.29E+04,3.97E+05,5.31E+01,1.37E+00,6.30E+01,0.00E+00,3.13E-02,,0.00E+00,4.79E-02,0.00E+00,4.38E-03,,0.00E+00,6.71E-03
828806750000,5.06E-02,1.98E+01,6.50E+08,2.48E+01,1.39E+09,2.60E+09,1.21E+09,3.99E+01,2.02E-02,1.99E-02,5.76E+01,2.91E-02,2.88E-02,1.74E+01,1.50E+00,4.69E+01,6.89E+03,1.40E+06,2.84E+07,6.58E+05,1.33E+07,1.01E+00,0.00E+00,1.97E-01,1.00E+02,3.81E+06,7.71E+07,1.02E+00,8.47E+00,0.00E+00,0.00E+00,1.91E+01,4.57E+01,0.00E+00,1.44E+01,1.26E+01,0.00E+00,3.88E+06,7.86E+07,1.42E+06,2.88E+07,2.69E+01,3.55E-01,6.50E+01,0.00E+00,2.02E-02,,0.00E+00,1.99E-02,0.00E+00,2.91E-02,,0.00E+00,2.88E-02
828806800000,4.54E-02,2.21E+01,6.50E+08,1.87E+01,1.01E+09,2.02E+09,1.01E+09,9.04E+01,4.10E-02,4.52E-02,4.60E+00,2.08E-03,2.30E-03,5.17E-04,3.63E+02,1.00E+02,1.50E+00,3.81E+01,8.71E+02,3.81E+01,8.71E+02,2.00E+00,0.00E+00,2.88E-01,1.00E+02,4.90E+06,1.12E+08,1.07E+00,9.07E+00,0.00E+00,0.00E+00,3.85E+01,6.13E+01,0.00E+00,4.30E+01,9.91E-04,0.00E+00,5.26E+06,1.20E+08,7.62E+01,1.74E+03,4.30E+01,1.29E+00,6.90E+01,0.00E+00,4.10E-02,,0.00E+00,4.52E-02,0.00E+00,2.08E-03,,0.00E+00,2.30E-03
828806850000,6.71E-02,1.49E+01,6.50E+08,2.54E+01,1.47E+09,2.69E+09,1.21E+09,5.58E+01,3.74E-02,2.79E-02,6.63E+01,4.45E-02,3.32E-02,1.85E+01,1.52E+00,4.52E+01,5.86E+03,1.95E+06,3.05E+07,8.83E+05,1.38E+07,1.05E+00,0.00E+00,2.42E-01,1.00E+02,4.92E+06,7.68E+07,1.07E+00,1.19E+01,0.00E+00,0.00E+00,3.09E+01,4.41E+01,0.00E+00,2.41E+01,1.33E+01,0.00E+00,5.29E+06,8.25E+07,2.04E+06,3.19E+07,3.74E+01,6.80E-01,6.54E+01,0.00E+00,3.74E-02,,0.00E+00,2.79E-02,0.00E+00,4.45E-02,,0.00E+00,3.32E-02
828806900000,3.32E-02,3.01E+01,6.29E+08,2.57E+01,1.40E+09,2.58E+09,1.18E+09,8.99E+01,2.99E-02,4.50E-02,3.85E+01,1.28E-02,1.92E-02,8.34E+00,1.55E+00,4.74E+01,1.21E+04,4.35E+05,1.31E+07,2.06E+05,6.21E+06,1.01E+00,0.00E+00,2.92E-01,1.00E+02,3.52E+06,1.06E+08,1.08E+00,1.34E+01,0.00E+00,0.00E+00,3.18E+01,4.40E+01,0.00E+00,3.60E+01,5.78E+00,0.00E+00,3.79E+06,1.14E+08,4.39E+05,1.32E+07,4.18E+01,1.21E+00,7.20E+01,0.00E+00,2.99E-02,,0.00E+00,4.50E-02,0.00E+00,1.28E-02,,0.00E+00,1.92E-02
828806950000,3.10E-02,3.22E+01,4.00E+08,2.50E+01,8.55E+08,1.60E+09,7.45E+08,5.76E+01,1.79E-02,2.88E-02,4.47E+01,1.39E-02,2.24E-02,1.33E+01,1.51E+00,4.91E+01,4.46E+03,4.12E+05,1.33E+07,2.02E+05,6.52E+06,1.02E+00,0.00E+00,2.29E-01,1.00E+02,1.70E+06,5.47E+07,1.01E+00,6.54E+00,0.00E+00,0.00E+00,3.41E+01,4.75E+01,0.00E+00,2.95E+01,1.01E+01,0.00E+00,1.71E+06,5.53E+07,4.21E+05,1.36E+07,3.96E+01,3.83E-01,5.15E+01,0.00E+00,1.91E-02,,0.00E+00,2.88E-02,0.00E+00,1.48E-02,,0.00E+00,2.24E-02
828807000000,3.28E-02,3.05E+01,4.00E+08,2.15E+01,7.72E+08,1.38E+09,6.06E+08,9.49E+01,3.11E-02,4.74E-02,3.00E+01,9.84E-03,1.50E-02,2.68E+00,3.19E+00,1.28E+01,1.17E+03,8.78E+04,2.68E+06,1.12E+04,3.43E+05,1.35E+00,0.00E+00,2.68E-01,1.00E+02,2.38E+06,7.25E+07,1.08E+00,6.42E+00,0.00E+00,0.00E+00,4.26E+01,3.05E+01,0.00E+00,5.24E+01,1.73E+00,0.00E+00,2.58E+06,7.87E+07,1.19E+05,3.63E+06,5.42E+01,4.82E-01,6.12E+01,1.10E-02,7.12E-02,,3.68E-04,4.71E-02,1.56E-02,2.19E-02,,5.20E-04,1.45E-02
828807050000,7.81E-02,1.28E+01,8.90E+08,2.97E+01,2.26E+09,4.23E+09,1.97E+09,9.34E+01,7.30E-02,4.67E-02,5.32E+01,4.16E-02,2.66E-02,1.43E+01,1.58E+00,4.88E+01,7.80E+03,2.49E+06,3.18E+07,1.21E+06,1.55E+07,1.01E+00,0.00E+00,3.16E-01,1.00E+02,1.23E+07,1.57E+08,1.04E+00,1.24E+01,0.00E+00,0.00E+00,3.32E+01,4.55E+01,0.00E+00,3.83E+01,1.03E+01,0.00E+00,1.28E+07,1.64E+08,2.52E+06,3.22E+07,4.86E+01,1.68E+00,7.44E+01,0.00E+00,7.72E-02,,0.00E+00,4.67E-02,0.00E+00,4.40E-02,,0.00E+00,2.66E-02
828807100000,9.09E-02,1.10E+01,6.50E+08,3.07E+01,1.80E+09,3.19E+09,1.39E+09,7.20E+01,6.55E-02,3.60E-02,4.84E+01,4.40E-02,2.42E-02,1.29E+01,1.42E+00,4.73E+01,6.81E+03,1.91E+06,2.10E+07,9.02E+05,9.92E+06,1.02E+00,0.00E+00,3.03E-01,1.00E+02,1.01E+07,1.11E+08,1.07E+00,1.19E+01,0.00E+00,0.00E+00,2.12E+01,4.62E+01,0.00E+00,2.42E+01,9.48E+00,0.00E+00,1.08E+07,1.19E+08,1.94E+06,2.13E+07,3.37E+01,5.75E-01,6.71E+01,0.00E+00,6.55E-02,,0.00E+00,3.60E-02,0.00E+00,4.40E-02,,0.00E+00,2.42E-02
828807150000,9.06E-02,1.10E+01,6.50E+08,2.48E+01,1.39E+09,2.57E+09,1.18E+09,9.63E+01,8.73E-02,4.82E-02,3.41E+01,3.09E-02,1.71E-02,6.94E+00,1.66E+00,4.16E+01,4.86E+03,1.02E+06,1.13E+07,4.25E+05,4.69E+06,1.09E+00,0.00E+00,2.92E-01,1.00E+02,9.98E+06,1.10E+08,1.07E+00,1.24E+01,0.00E+00,0.00E+00,3.89E+01,4.00E+01,0.00E+00,4.40E+01,4.73E+00,0.00E+00,1.07E+07,1.18E+08,1.11E+06,1.23E+07,4.88E+01,9.74E-01,6.99E+01,0.00E+00,8.73E-02,,0.00E+00,4.82E-02,0.00E+00,3.09E-02,,0.00E+00,1.71E-02
828807200000,9.05E-02,1.10E+01,6.50E+08,2.37E+01,1.23E+09,2.47E+09,1.23E+09,8.00E+01,7.24E-02,4.00E-02,4.59E+01,4.15E-02,2.30E-02,1.09E+01,1.49E+00,4.69E+01,5.55E+03,1.61E+06,1.77E+07,7.53E+05,8.32E+06,1.02E+00,0.00E+00,3.16E-01,1.00E+02,9.71E+06,1.07E+08,1.05E+00,1.14E+01,0.00E+00,0.00E+00,3.99E+01,4.67E+01,0.00E+00,4.32E+01,8.12E+00,0.00E+00,1.02E+07,1.13E+08,1.63E+06,1.81E+07,5.13E+01,1.02E+00,6.16E+01,0.00E+00,7.24E-02,,0.00E+00,4.00E-02,0.00E+00,4.15E-02,,0.00E+00,2.30E-02
828807250000,8.81E-02,1.14E+01,6.50E+08,2.86E+01,1.65E+09,2.98E+09,1.33E+09,7.20E+01,6.34E-02,3.60E-02,5.06E+01,4.46E-02,2.53E-02,1.45E+01,1.63E+00,4.13E+01,8.34E+03,2.05E+06,2.36E+07,8.46E+05,9.74E+06,1.08E+00,0.00E+00,2.77E-01,1.00E+02,8.81E+06,1.01E+08,1.08E+00,1.36E+01,0.00E+00,0.00E+00,2.03E+01,4.07E+01,0.00E+00,2.13E+01,9.94E+00,0.00E+00,9.50E+06,1.09E+08,2.21E+06,2.54E+07,3.13E+01,2.63E-01,7.90E+01,0.00E+00,6.34E-02,,0.00E+00,3.60E-02,0.00E+00,4.46E-02,,0.00E+00,2.53E-02
828807300000,8.71E-02,1.15E+01,6.50E+08,1.98E+01,1.12E+09,2.06E+09,9.40E+08,9.60E+01,8.36E-02,4.80E-02,2.79E+01,2.43E-02,1.40E-02,4.08E+00,1.37E+00,4.79E+01,2.50E+03,5.77E+05,6.63E+06,2.77E+05,3.18E+06,1.03E+00,0.00E+00,3.13E-01,1.00E+02,8.07E+06,9.26E+07,1.17E+00,1.31E+01,0.00E+00,0.00E+00,4.70E+01,4.93E+01,0.00E+00,4.90E+01,3.24E+00,0.00E+00,9.44E+06,1.08E+08,5.95E+05,6.83E+06,5.23E+01,1.23E+00,6.26E+01,0.00E+00,8.36E-02,,0.00E+00,4.80E-02,0.00E+00,2.43E-02,,0.00E+00,1.40E-02
828807350000,8.28E-02,1.21E+01,6.50E+08,2.85E+01,1.50E+09,2.97E+09,1.46E+09,7.26E+01,6.01E-02,3.63E-02,6.31E+01,5.22E-02,3.15E-02,1.69E+01,1.54E+00,4.57E+01,7.10E+03,2.27E+06,2.74E+07,1.04E+06,1.25E+07,1.04E+00,0.00E+00,2.99E-01,1.00E+02,8.78E+06,1.06E+08,1.09E+00,1.52E+01,0.00E+00,0.00E+00,2.36E+01,4.40E+01,0.00E+00,2.62E+01,1.21E+01,0.00E+00,9.56E+06,1.16E+08,2.37E+06,2.86E+07,3.83E+01,6.21E-01,7.47E+01,0.00E+00,6.01E-02,,0.00E+00,3.63E-02,0.00E+00,5.22E-02,,0.00E+00,3.15E-02
828807400000,8.95E-02,1.12E+01,6.50E+08,2.01E+01,1.17E+09,2.25E+09,1.08E+09,7.17E+01,6.42E-02,3.59E-02,3.73E+00,3.34E-03,1.87E-03,3.33E-01,1.24E+01,5.62E+00,7.25E+02,4.35E+04,5.82E+05,2.45E+03,3.27E+04,1.53E+00,0.00E+00,2.61E-01,1.00E+02,1.02E+07,1.37E+08,1.09E+00,9.14E+00,0.00E+00,0.00E+00,2.70E+01,2.58E+01,0.00E+00,3.57E+01,2.05E-01,0.00E+00,1.11E+07,1.48E+08,6.68E+04,8.93E+05,3.59E+01,4.78E-01,7.42E+01,0.00E+00,6.42E-02,,0.00E+00,3.59E-02,0.00E+00,3.34E-03,,0.00E+00,1.87E-03
828807450000,9.88E-02,1.01E+01,6.50E+08,2.66E+01,1.47E+09,2.77E+09,1.30E+09,6.08E+01,6.01E-02,3.04E-02,7.06E+01,6.98E-02,3.53E-02,1.97E+01,1.59E+00,4.05E+01,5.20E+03,3.05E+06,3.21E+07,1.24E+06,1.30E+07,1.09E+00,0.00E+00,3.47E-01,1.00E+02,8.41E+06,8.85E+07,1.16E+00,1.61E+01,0.00E+00,0.00E+00,3.03E+01,4.14E+01,0.00E+00,2.98E+01,1.40E+01,0.00E+00,9.76E+06,1.03E+08,3.34E+06,3.52E+07,4.38E+01,4.05E-01,6.40E+01,0.00E+00,6.01E-02,,0.00E+00,3.04E-02,0.00E+00,6.98E-02,,0.00E+00,3.53E-02
828807500000,7.04E-02,1.42E+01,6.50E+08,2.35E+01,1.28E+09,2.45E+09,1.17E+09,7.55E+01,5.32E-02,3.77E-02,2.34E+01,1.65E-02,1.17E-02,7.30E+00,1.58E+00,4.94E+01,1.37E+04,8.31E+05,1.19E+07,4.11E+05,5.88E+06,1.01E+00,0.00E+00,2.89E-01,1.00E+02,7.42E+06,1.06E+08,1.12E+00,1.16E+01,0.00E+00,0.00E+00,2.99E+01,4.40E+01,0.00E+00,3.42E+01,5.06E+00,0.00E+00,8.32E+06,1.19E+08,8.38E+05,1.20E+07,3.92E+01,6.69E-01,7.22E+01,0.00E+00,5.32E-02,,0.00E+00,3.77E-02,0.00E+00,1.65E-02,,0.00E+00,1.17E-02
828807550000,6.43E-02,1.56E+01,6.50E+08,2.15E+01,1.19E+09,2.23E+09,1.05E+09,7.16E+01,4.61E-02,3.58E-02,4.43E+01,2.85E-02,2.21E-02,9.51E+00,1.68E+00,5.03E+01,4.72E+03,9.93E+05,1.54E+07,4.99E+05,7.76E+06,1.02E+00,0.00E+00,2.04E-01,1.00E+02,5.37E+06,8.35E+07,1.00E+00,6.30E+00,0.00E+00,0.00E+00,4.64E+01,4.70E+01,0.00E+00,3.74E+01,7.12E+00,0.00E+00,5.39E+06,8.38E+07,1.01E+06,1.57E+07,4.45E+01,1.75E+00,5.50E+01,0.00E+00,4.61E-02,,0.00E+00,3.58E-02,0.00E+00,2.85E-02,,0.00E+00,2.21E-02
828807600000,8.88E-02,1.13E+01,6.50E+08,2.81E+01,1.60E+09,2.92E+09,1.32E+09,7.39E+01,6.57E-02,3.70E-02,4.67E+01,4.14E-02,2.33E-02,1.25E+01,1.49E+00,5.00E+01,6.93E+03,1.80E+06,2.03E+07,9.03E+05,1.02E+07,1.02E+00,0.00E+00,2.82E-01,1.00E+02,9.05E+06,1.02E+08,1.12E+00,1.35E+01,0.00E+00,0.00E+00,1.99E+01,4.63E+01,0.00E+00,2.19E+01,9.19E+00,0.00E+00,1.02E+07,1.14E+08,1.83E+06,2.06E+07,3.11E+01,4.36E-01,6.66E+01,0.00E+00,6.57E-02,,0.00E+00,3.70E-02,0.00E+00,4.14E-02,,0.00E+00,2.33E-02
828807650000,1.02E-01,9.79E+00,6.50E+08,2.23E+01,1.21E+09,2.33E+09,1.12E+09,8.49E+01,8.68E-02,4.25E-02,1.33E+01,1.36E-02,6.64E-03,3.29E+00,2.24E+00,3.09E+01,2.53E+03,5.39E+05,5.37E+06,1.67E+05,1.66E+06,1.19E+00,0.00E+00,2.79E-01,1.00E+02,1.31E+07,1.30E+08,1.10E+00,8.94E+00,0.00E+00,0.00E+00,3.06E+01,3.61E+01,0.00E+00,4.21E+01,2.20E+00,0.00E+00,1.44E+07,1.44E+08,6.39E+05,6.37E+06,4.43E+01,1.22E+00,6.61E+01,0.00E+00,8.68E-02,,0.00E+00,4.25E-02,0.00E+00,1.36E-02,,0.00E+00,6.64E-03
828807700000,1.12E-01,8.92E+00,6.50E+08,2.68E+01,1.47E+09,2.79E+09,1.31E+09,8.06E+01,9.03E-02,4.03E-02,4.70E+01,5.27E-02,2.35E-02,1.30E+01,1.50E+00,4.98E+01,7.10E+03,2.37E+06,2.11E+07,1.18E+06,1.05E+07,1.02E+00,0.00E+00,3.14E-01,1.00E+02,1.21E+07,1.08E+08,1.05E+00,1.16E+01,0.00E+00,0.00E+00,3.96E+01,4.62E+01,0.00E+00,4.32E+01,9.53E+00,0.00E+00,1.27E+07,1.14E+08,2.40E+06,2.15E+07,5.27E+01,8.15E-01,6.85E+01,0.00E+00,9.03E-02,,0.00E+00,4.03E-02,0.00E+00,5.27E-02,,0.00E+00,2.35E-02
828807750000,1.24E-01,8.03E+00,6.50E+08,1.69E+01,1.14E+09,2.02E+09,8.83E+08,4.10E+01,5.11E-02,2.05E-02,1.97E+00,2.45E-03,9.83E-04,5.81E-04,3.63E+02,1.00E+02,1.50E+00,8.21E+01,1.09E+03,8.21E+01,1.09E+03,2.00E+00,0.00E+00,1.92E-01,,8.65E+06,1.15E+08,1.18E+00,8.40E+00,0.00E+00,0.00E+00,1.03E+01,6.13E+01,0.00E+00,1.16E+01,1.11E-03,0.00E+00,1.02E+07,1.36E+08,1.64E+02,2.18E+03,1.16E+01,2.22E-02,9.07E+01,0.00E+00,5.11E-02,,0.00E+00,2.05E-02,0.00E+00,2.45E-03,,0.00E+00,9.83E-04
828807800000,1.51E-01,6.63E+00,6.50E+08,2.84E+01,1.72E+09,3.03E+09,1.31E+09,4.69E+01,7.07E-02,2.34E-02,6.17E+01,9.30E-02,3.08E-02,2.02E+01,1.58E+00,4.20E+01,8.79E+03,4.30E+06,3.36E+07,1.81E+06,1.41E+07,1.07E+00,0.00E+00,2.15E-01,1.00E+02,1.28E+07,1.00E+08,1.04E+00,1.15E+01,0.00E+00,0.00E+00,2.08E+01,4.11E+01,0.00E+00,2.02E+01,1.39E+01,0.00E+00,1.33E+07,1.04E+08,4.62E+06,3.61E+07,3.41E+01,1.64E-01,7.49E+01,0.00E+00,7.07E-02,,0.00E+00,2.34E-02,0.00E+00,9.30E-02,,0.00E+00,3.08E-02
828807850000,1.51E-01,6.63E+00,6.50E+08,2.03E+01,1.07E+09,2.12E+09,1.05E+09,9.38E+01,1.41E-01,4.69E-02,9.99E+00,1.51E-02,5.00E-03,2.59E-01,2.00E+00,8.68E+01,1.86E+02,6.33E+04,4.21E+05,5.50E+04,3.65E+05,1.42E+00,0.00E+00,3.67E-01,1.00E+02,1.71E+07,1.14E+08,1.17E+00,1.12E+01,0.00E+00,0.00E+00,3.90E+01,1.03E+02,0.00E+00,4.97E+01,5.90E-01,0.00E+00,2.00E+07,1.33E+08,9.02E+04,5.99E+05,5.03E+01,6.66E-01,6.78E+01,0.00E+00,1.41E-01,,0.00E+00,4.69E-02,0.00E+00,1.51E-02,,0.00E+00,5.00E-03
828807900000,1.61E-01,6.22E+00,6.50E+08,6.72E+00,5.35E+08,1.05E+09,5.15E+08,3.09E+00,4.96E-03,1.54E-03,2.41E+00,3.88E-03,1.21E-03,1.78E-03,3.63E+02,1.00E+02,1.50E+00,1.35E+02,4.34E+03,1.35E+02,4.34E+03,2.00E+00,,0.00E+00,,3.59E+06,1.15E+08,1.00E+00,0.00E+00,0.00E+00,0.00E+00,4.06E+00,6.13E+01,0.00E+00,3.00E+00,3.41E-03,0.00E+00,3.59E+06,1.15E+08,2.70E+02,8.69E+03,3.00E+00,4.17E-02,9.05E+01,0.00E+00,4.96E-03,,0.00E+00,1.54E-03,0.00E+00,3.88E-03,,0.00E+00,1.21E-03
828807950000,1.81E-01,5.53E+00,6.50E+08,7.27E+00,4.94E+08,9.24E+08,4.31E+08,1.56E+01,2.83E-02,7.81E-03,1.54E+01,2.78E-02,7.69E-03,7.42E+00,5.71E+00,1.60E+00,2.78E+03,1.52E+06,1.47E+07,2.42E+04,2.36E+05,1.37E+00,0.00E+00,5.44E-02,1.00E+02,6.88E+06,6.69E+07,1.00E+00,1.14E+00,0.00E+00,0.00E+00,2.74E+01,2.96E+01,0.00E+00,1.44E+01,4.70E+00,0.00E+00,6.88E+06,6.69E+07,2.08E+06,2.02E+07,1.91E+01,2.83E-01,6.95E+01,0.00E+00,2.83E-02,,0.00E+00,7.81E-03,0.00E+00,2.78E-02,,0.00E+00,7.69E-03
828808000000,1.81E-01,5.53E+00,6.50E+08,2.92E+01,1.90E+09,3.25E+09,1.35E+09,4.84E+01,8.75E-02,2.42E-02,6.60E+01,1.19E-01,3.30E-02,2.00E+01,1.48E+00,4.56E+01,1.05E+04,5.51E+06,3.48E+07,2.51E+06,1.59E+07,1.04E+00,0.00E+00,2.21E-01,1.00E+02,1.56E+07,9.85E+07,1.13E+00,1.61E+01,0.00E+00,0.00E+00,2.08E+01,4.27E+01,0.00E+00,2.07E+01,1.39E+01,0.00E+00,1.75E+07,1.11E+08,5.74E+06,3.63E+07,3.46E+01,1.86E-01,8.05E+01,0.00E+00,8.75E-02,,0.00E+00,2.42E-02,0.00E+00,1.19E-01,,0.00E+00,3.30E-02
828808050000,1.81E-01,5.53E+00,6.50E+08,1.83E+01,1.02E+09,1.90E+09,8.79E+08,9.55E+01,1.73E-01,4.78E-02,1.62E+01,2.94E-02,8.11E-03,6.19E-01,2.04E+00,3.63E+01,3.87E+02,1.82E+05,1.01E+06,6.61E+04,3.65E+05,1.19E+00,0.00E+00,3.62E-01,1.00E+02,1.79E+07,9.90E+07,1.23E+00,1.53E+01,0.00E+00,0.00E+00,5.04E+01,7.57E+01,0.00E+00,5.93E+01,8.75E-01,0.00E+00,2.21E+07,1.22E+08,2.17E+05,1.20E+06,6.01E+01,1.23E+00,6.24E+01,0.00E+00,1.73E-01,,0.00E+00,4.78E-02,0.00E+00,2.94E-02,,0.00E+00,8.11E-03
828808100000,1.01E-01,9.95E+00,6.50E+08,1.98E+01,1.21E+09,2.32E+09,1.11E+09,3.56E+01,3.58E-02,1.78E-02,3.45E+01,3.47E-02,1.73E-02,1.11E+01,1.62E+00,4.20E+01,6.82E+03,1.59E+06,2.02E+07,6.68E+05,8.51E+06,1.06E+00,0.00E+00,1.88E-01,1.00E+02,6.77E+06,8.61E+07,1.09E+00,9.88E+00,0.00E+00,0.00E+00,1.65E+01,4.14E+01,0.00E+00,1.32E+01,7.62E+00,0.00E+00,7.34E+06,9.35E+07,1.69E+06,2.15E+07,2.08E+01,2.20E-01,8.16E+01,0.00E+00,3.58E-02,,0.00E+00,1.78E-02,0.00E+00,3.47E-02,,0.00E+00,1.73E-02
828808150000,8.76E-02,1.14E+01,6.50E+08,2.12E+01,1.11E+09,2.21E+09,1.10E+09,8.71E+01,7.62E-02,4.35E-02,3.04E+01,2.66E-02,1.52E-02,6.57E+00,1.58E+00,5.43E+01,3.86E+03,9.20E+05,1.07E+07,4.99E+05,5.80E+06,1.03E+00,0.00E+00,2.69E-01,1.00E+02,8.74E+06,1.02E+08,1.04E+00,9.45E+00,0.00E+00,0.00E+00,4.74E+01,4.84E+01,0.00E+00,4.81E+01,5.10E+00,0.00E+00,9.11E+06,1.06E+08,9.44E+05,1.10E+07,5.32E+01,1.18E+00,6.18E+01,0.00E+00,7.62E-02,,0.00E+00,4.35E-02,0.00E+00,2.66E-02,,0.00E+00,1.52E-02
828808200000,1.52E-01,6.59E+00,6.06E+08,2.07E+01,1.30E+09,2.27E+09,9.63E+08,4.50E+01,6.82E-02,2.25E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,2.92E-01,1.00E+02,8.18E+06,1.07E+08,1.28E+00,1.27E+01,0.00E+00,0.00E+00,1.73E+01,,0.00E+00,2.18E+01,0.00E+00,0.00E+00,1.05E+07,1.38E+08,0.00E+00,0.00E+00,2.18E+01,2.14E-01,8.63E+01,0.00E+00,1.14E-01,,0.00E+00,2.25E-02,0.00E+00,0.00E+00,,0.00E+00,0.00E+00
828808250000,1.52E-01,6.59E+00,4.00E+08,1.31E+01,4.51E+08,9.29E+08,4.78E+08,2.60E+01,3.94E-02,1.30E-02,2.03E+01,3.09E-02,1.02E-02,6.92E+00,3.46E+00,7.49E+00,1.78E+03,7.65E+05,7.69E+06,5.73E+04,5.76E+05,1.35E+00,0.00E+00,8.44E-02,1.00E+02,7.46E+06,7.51E+07,1.00E+00,1.76E+00,0.00E+00,0.00E+00,2.21E+01,3.03E+01,0.00E+00,2.34E+01,4.44E+00,0.00E+00,7.46E+06,7.51E+07,1.03E+06,1.04E+07,2.78E+01,3.12E-01,6.26E+01,0.00E+00,6.58E-02,,0.00E+00,1.30E-02,0.00E+00,5.16E-02,,0.00E+00,1.02E-02
