"host time (us)","GPU PowerVR Series8XEP, GE8320, Device 0/Frame time","GPU PowerVR Series8XEP, GE8320, Device 0/Frames per second (FPS)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU clock speed","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory interface load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory read bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory total bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory write bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiler triangle load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiles per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangle ratio (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per draw","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Vertices per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/HSR efficiency (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP pixel load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP tiles in flight (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Overdraw","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Z load/store (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per pixel","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per vertex","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: compute (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: pixel (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: vertex (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Register overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shader processing load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texture overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texturing active (%)","Processes/PID 1313 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 5142 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 1313 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 5142 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1313 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 5142 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 1313 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 5142 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time"
3199800000,1.06E-01,9.42E+00,6.50E+08,2.01E+01,1.39E+09,2.31E+09,9.19E+08,3.89E+01,4.13E-02,1.94E-02,3.08E+01,3.28E-02,1.54E-02,1.13E+01,2.16E+00,3.01E+01,4.26E+03,1.70E+06,2.03E+07,5.10E+05,6.09E+06,1.20E+00,1.52E+01,3.65E-01,1.00E+02,5.27E+06,6.29E+07,1.13E+00,5.37E+00,0.00E+00,0.00E+00,1.35E+01,3.47E+01,0.00E+00,8.38E+00,7.39E+00,0.00E+00,5.93E+06,7.09E+07,2.04E+06,2.44E+07,1.58E+01,1.03E-01,7.05E+01,,4.13E-02,,1.94E-02,,3.28E-02,,1.54E-02
3199850000,9.61E-02,1.04E+01,6.50E+08,2.43E+01,1.23E+09,2.53E+09,1.30E+09,8.79E+01,8.45E-02,4.39E-02,5.52E+01,5.30E-02,2.76E-02,1.20E+01,2.04E+00,3.75E+01,7.02E+03,1.87E+06,1.95E+07,7.02E+05,7.31E+06,1.01E+00,0.00E+00,5.46E-01,1.00E+02,1.07E+07,1.11E+08,1.13E+00,1.80E+01,0.00E+00,0.00E+00,3.86E+01,4.56E+01,0.00E+00,4.67E+01,8.64E+00,0.00E+00,1.21E+07,1.26E+08,1.89E+06,1.97E+07,5.53E+01,8.50E-01,6.37E+01,,8.45E-02,,4.39E-02,,5.30E-02,,2.76E-02
3199900000,7.97E-02,1.26E+01,6.50E+08,2.52E+01,1.39E+09,2.64E+09,1.25E+09,5.68E+01,4.52E-02,2.84E-02,4.56E+01,3.64E-02,2.28E-02,1.44E+01,2.04E+00,3.48E+01,4.49E+03,1.80E+06,2.36E+07,6.29E+05,8.23E+06,1.16E+00,6.32E-01,4.84E-01,1.00E+02,7.09E+06,9.29E+07,1.08E+00,9.88E+00,0.00E+00,0.00E+00,2.02E+01,3.68E+01,0.00E+00,1.94E+01,9.63E+00,0.00E+00,7.69E+06,1.01E+08,2.09E+06,2.74E+07,2.91E+01,5.49E-01,6.56E+01,,4.52E-02,,2.84E-02,,3.64E-02,,2.28E-02
3199950000,8.86E-02,1.13E+01,6.50E+08,2.38E+01,1.38E+09,2.48E+09,1.10E+09,9.61E+01,8.51E-02,4.80E-02,3.75E+01,3.32E-02,1.87E-02,6.61E+00,2.01E+00,4.49E+01,3.26E+03,9.51E+05,1.07E+07,4.27E+05,4.82E+06,1.02E+00,0.00E+00,5.53E-01,1.00E+02,8.74E+06,9.86E+07,1.19E+00,1.34E+01,0.00E+00,0.00E+00,4.07E+01,4.67E+01,0.00E+00,4.60E+01,4.90E+00,0.00E+00,1.04E+07,1.18E+08,9.68E+05,1.09E+07,5.09E+01,7.34E-01,6.16E+01,,8.51E-02,,4.80E-02,,3.32E-02,,1.87E-02
3200000000,2.13E-01,4.70E+00,6.50E+08,2.71E+01,1.36E+09,2.82E+09,1.46E+09,6.85E+01,1.46E-01,3.42E-02,5.42E+01,1.15E-01,2.71E-02,1.33E+01,2.03E+00,4.81E+01,7.07E+03,4.58E+06,2.15E+07,2.20E+06,1.04E+07,1.01E+00,0.00E+00,5.36E-01,1.00E+02,2.41E+07,1.13E+08,1.04E+00,1.18E+01,0.00E+00,0.00E+00,2.57E+01,4.54E+01,0.00E+00,2.92E+01,9.53E+00,0.00E+00,2.51E+07,1.18E+08,4.64E+06,2.18E+07,3.87E+01,4.57E-01,5.86E+01,,1.46E-01,,3.42E-02,,1.15E-01,,2.71E-02
3200050000,2.13E-01,4.70E+00,6.50E+08,2.24E+01,1.31E+09,2.53E+09,1.22E+09,4.54E+01,9.65E-02,2.27E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,5.45E-01,6.30E-01,1.00E+02,1.34E+07,1.29E+08,1.09E+00,1.00E+01,0.00E+00,0.00E+00,2.29E+01,,0.00E+00,2.86E+01,0.00E+00,0.00E+00,1.47E+07,1.41E+08,0.00E+00,0.00E+00,2.86E+01,4.60E-01,7.62E+01,,9.65E-02,,2.27E-02,,0.00E+00,,0.00E+00
3200100000,2.13E-01,4.70E+00,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00E+00,,0.00E+00,,0.00E+00,,0.00E+00
3200150000,2.13E-01,4.70E+00,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00E+00,,0.00E+00,,0.00E+00,,0.00E+00
3200200000,6.12E-02,1.63E+01,6.50E+08,2.39E+01,1.50E+09,2.82E+09,1.32E+09,4.61E+01,2.82E-02,2.30E-02,6.50E+01,3.98E-02,3.25E-02,1.72E+01,2.06E+00,4.33E+01,5.44E+03,1.59E+06,3.17E+07,6.89E+05,1.37E+07,1.05E+00,8.64E+00,4.21E-01,1.00E+02,3.94E+06,7.84E+07,1.16E+00,8.97E+00,0.00E+00,0.00E+00,2.49E+01,4.28E+01,0.00E+00,1.92E+01,1.21E+01,0.00E+00,4.56E+06,9.08E+07,1.68E+06,3.34E+07,3.13E+01,3.53E-01,6.70E+01,,2.82E-02,,2.30E-02,,3.98E-02,,3.25E-02
3200250000,6.48E-02,1.54E+01,6.11E+08,2.92E+01,1.48E+09,2.86E+09,1.38E+09,9.31E+01,6.04E-02,4.65E-02,3.27E+01,2.12E-02,1.63E-02,7.60E+00,2.19E+00,4.58E+01,1.47E+04,7.53E+05,1.16E+07,3.45E+05,5.32E+06,1.01E+00,6.83E-01,6.99E-01,1.00E+02,8.35E+06,1.29E+08,1.05E+00,1.10E+01,0.00E+00,0.00E+00,2.50E+01,4.41E+01,0.00E+00,3.47E+01,5.29E+00,0.00E+00,8.80E+06,1.36E+08,7.60E+05,1.17E+07,4.00E+01,5.79E-01,6.06E+01,,6.04E-02,,4.65E-02,,2.12E-02,,1.63E-02
3200300000,6.82E-02,1.47E+01,5.00E+08,2.56E+01,1.15E+09,2.05E+09,8.98E+08,7.57E+01,5.16E-02,3.78E-02,4.81E+01,3.28E-02,2.40E-02,1.28E+01,2.22E+00,3.89E+01,4.06E+03,1.09E+06,1.60E+07,4.25E+05,6.23E+06,1.08E+00,0.00E+00,3.22E-01,1.00E+02,4.53E+06,6.65E+07,1.03E+00,5.72E+00,0.00E+00,0.00E+00,4.83E+01,4.22E+01,0.00E+00,4.13E+01,9.07E+00,0.00E+00,4.67E+06,6.85E+07,1.17E+06,1.72E+07,5.04E+01,4.76E-01,6.64E+01,,5.16E-02,,3.78E-02,,3.28E-02,,2.40E-02
3200350000,7.05E-02,1.42E+01,5.00E+08,3.06E+01,1.10E+09,2.45E+09,1.35E+09,9.40E+01,6.62E-02,4.70E-02,5.90E+01,4.16E-02,2.95E-02,1.27E+01,2.25E+00,3.51E+01,5.43E+03,1.12E+06,1.58E+07,3.92E+05,5.56E+06,1.01E+00,0.00E+00,7.30E-01,1.00E+02,8.60E+06,1.22E+08,1.05E+00,1.78E+01,0.00E+00,0.00E+00,2.90E+01,4.57E+01,0.00E+00,4.62E+01,9.17E+00,0.00E+00,9.00E+06,1.28E+08,1.13E+06,1.60E+07,5.54E+01,5.16E-01,6.69E+01,,6.62E-02,,4.70E-02,,4.16E-02,,2.95E-02
3200400000,6.16E-02,1.62E+01,5.00E+08,3.72E+01,1.51E+09,2.97E+09,1.46E+09,8.61E+01,5.30E-02,4.30E-02,7.16E+01,4.41E-02,3.58E-02,1.75E+01,2.18E+00,3.62E+01,5.22E+03,1.35E+06,2.19E+07,4.88E+05,7.93E+06,1.06E+00,5.70E+00,8.19E-01,1.00E+02,7.13E+06,1.16E+08,1.07E+00,1.66E+01,0.00E+00,0.00E+00,2.09E+01,4.23E+01,0.00E+00,3.23E+01,1.23E+01,0.00E+00,7.61E+06,1.24E+08,1.44E+06,2.33E+07,4.47E+01,1.93E-01,7.47E+01,,5.30E-02,,4.30E-02,,4.41E-02,,3.58E-02
3200450000,6.50E-02,1.54E+01,4.61E+08,2.77E+01,9.65E+08,2.05E+09,1.08E+09,7.69E+01,5.00E-02,3.84E-02,3.39E+01,2.20E-02,1.69E-02,7.28E+00,2.00E+00,4.47E+01,4.10E+03,5.45E+05,8.39E+06,2.44E+05,3.75E+06,1.15E+00,0.00E+00,5.17E-01,1.00E+02,7.38E+06,1.14E+08,1.02E+00,9.15E+00,0.00E+00,0.00E+00,2.54E+01,3.74E+01,0.00E+00,3.97E+01,4.87E+00,0.00E+00,7.49E+06,1.15E+08,6.24E+05,9.61E+06,4.45E+01,4.08E-01,6.35E+01,,5.00E-02,,3.84E-02,,2.20E-02,,1.69E-02
3200500000,6.79E-02,1.47E+01,4.00E+08,3.44E+01,1.15E+09,2.20E+09,1.05E+09,8.53E+01,5.80E-02,4.27E-02,9.04E+01,6.14E-02,4.52E-02,1.71E+01,2.36E+00,3.72E+01,6.13E+03,1.16E+06,1.71E+07,4.33E+05,6.37E+06,1.01E+00,0.00E+00,6.14E-01,1.00E+02,5.82E+06,8.57E+07,1.06E+00,1.10E+01,0.00E+00,0.00E+00,3.41E+01,4.53E+01,0.00E+00,4.85E+01,1.23E+01,0.00E+00,6.19E+06,9.12E+07,1.18E+06,1.73E+07,6.08E+01,8.17E-01,6.82E+01,,5.80E-02,,4.27E-02,,6.14E-02,,4.52E-02
3200550000,7.31E-02,1.37E+01,4.00E+08,3.45E+01,1.06E+09,2.21E+09,1.15E+09,7.04E+01,5.14E-02,3.52E-02,4.62E+01,3.37E-02,2.31E-02,1.28E+01,2.31E+00,3.45E+01,4.83E+03,9.32E+05,1.28E+07,3.21E+05,4.40E+06,1.01E+00,7.48E+00,8.72E-01,1.00E+02,7.39E+06,1.01E+08,1.02E+00,1.39E+01,0.00E+00,0.00E+00,1.53E+01,4.58E+01,0.00E+00,2.46E+01,9.24E+00,0.00E+00,7.55E+06,1.03E+08,9.45E+05,1.29E+07,3.39E+01,1.48E-01,5.96E+01,,5.14E-02,,3.52E-02,,3.37E-02,,2.31E-02
3200600000,1.38E-01,7.26E+00,4.00E+08,3.58E+01,1.09E+09,2.29E+09,1.20E+09,9.68E+01,1.33E-01,4.84E-02,5.78E+01,7.96E-02,2.89E-02,8.73E+00,2.28E+00,3.87E+01,3.64E+04,1.20E+06,8.73E+06,4.66E+05,3.38E+06,1.01E+00,0.00E+00,9.43E-01,1.00E+02,1.64E+07,1.19E+08,1.02E+00,1.50E+01,0.00E+00,0.00E+00,2.20E+01,4.40E+01,0.00E+00,4.17E+01,6.05E+00,0.00E+00,1.67E+07,1.21E+08,1.21E+06,8.79E+06,4.77E+01,7.94E-01,5.88E+01,,1.33E-01,,4.84E-02,,7.96E-02,,2.89E-02
3200650000,1.38E-01,7.26E+00,4.00E+08,2.20E+01,7.07E+08,1.41E+09,6.98E+08,6.98E+01,9.61E-02,3.49E-02,2.91E+01,4.00E-02,1.45E-02,8.86E+00,2.29E+00,3.84E+01,4.10E+03,1.22E+06,8.86E+06,4.68E+05,3.40E+06,1.02E+00,0.00E+00,3.16E-01,1.00E+02,8.18E+06,5.94E+07,1.02E+00,5.83E+00,0.00E+00,0.00E+00,4.88E+01,4.65E+01,0.00E+00,4.63E+01,6.54E+00,0.00E+00,8.35E+06,6.06E+07,1.24E+06,8.99E+06,5.28E+01,8.11E-02,6.25E+01,,9.61E-02,,3.49E-02,,4.00E-02,,1.45E-02
3200700000,1.32E-01,7.56E+00,4.00E+08,2.52E+01,8.40E+08,2.04E+09,1.20E+09,2.07E+01,2.74E-02,1.04E-02,1.78E+00,2.35E-03,8.88E-04,1.06E-03,3.63E+02,1.00E+02,1.50E+00,6.35E+01,1.35E+03,6.35E+01,1.35E+03,2.00E+00,0.00E+00,6.18E-01,,7.81E+06,1.65E+08,1.01E+00,1.17E+01,0.00E+00,0.00E+00,4.36E+00,6.13E+01,0.00E+00,9.00E+00,2.04E-03,0.00E+00,7.89E+06,1.67E+08,1.27E+02,2.69E+03,9.00E+00,2.06E-03,9.03E+01,,2.74E-02,,1.04E-02,,2.35E-03,,8.88E-04
3200750000,1.22E-01,8.17E+00,4.00E+08,1.16E+01,4.63E+08,7.81E+08,3.17E+08,2.17E+01,2.66E-02,1.09E-02,4.70E+01,5.75E-02,2.35E-02,2.23E+01,4.57E+00,1.91E+00,3.13E+03,2.34E+06,2.34E+07,4.48E+04,4.47E+05,1.38E+00,0.00E+00,7.05E-02,1.00E+02,3.93E+06,3.92E+07,1.00E+00,1.46E+00,0.00E+00,0.00E+00,3.11E+01,2.84E+01,0.00E+00,1.82E+01,1.37E+01,0.00E+00,3.94E+06,3.93E+07,3.24E+06,3.23E+07,3.19E+01,4.94E-02,3.57E+01,,2.66E-02,,1.09E-02,,5.75E-02,,2.35E-02
3200800000,1.22E-01,8.17E+00,4.00E+08,3.50E+01,1.14E+09,2.24E+09,1.10E+09,6.55E+01,8.01E-02,3.27E-02,9.29E+01,1.14E-01,4.64E-02,2.56E+01,1.98E+00,4.44E+01,2.37E+04,3.13E+06,2.56E+07,1.39E+06,1.14E+07,1.01E+00,0.00E+00,6.91E-01,1.00E+02,8.52E+06,6.97E+07,1.31E+00,3.28E+01,0.00E+00,0.00E+00,2.28E+01,4.45E+01,0.00E+00,3.24E+01,1.79E+01,0.00E+00,1.11E+07,9.10E+07,3.16E+06,2.58E+07,5.03E+01,1.67E-04,7.29E+01,,8.01E-02,,3.27E-02,,1.14E-01,,4.64E-02
3200850000,1.39E-01,7.22E+00,4.00E+08,2.73E+01,9.83E+08,1.75E+09,7.64E+08,9.62E+01,1.33E-01,4.81E-02,8.17E+01,1.13E-01,4.08E-02,1.11E+01,2.35E+00,3.24E+01,2.80E+03,1.54E+06,1.11E+07,4.98E+05,3.59E+06,1.12E+00,0.00E+00,5.62E-01,1.00E+02,8.95E+06,6.46E+07,1.34E+00,2.32E+01,0.00E+00,0.00E+00,4.47E+01,4.00E+01,0.00E+00,6.06E+01,7.73E+00,0.00E+00,1.20E+07,8.68E+07,1.72E+06,1.24E+07,6.83E+01,5.12E-01,6.11E+01,,1.33E-01,,4.81E-02,,1.13E-01,,4.08E-02
3200900000,1.41E-01,7.08E+00,6.04E+08,2.96E+01,1.41E+09,2.86E+09,1.46E+09,8.79E+01,1.24E-01,4.40E-02,6.07E+01,8.56E-02,3.03E-02,1.17E+01,1.90E+00,4.62E+01,8.84E+03,2.50E+06,1.77E+07,1.16E+06,8.19E+06,1.01E+00,3.95E+00,7.07E-01,1.00E+02,1.73E+07,1.23E+08,1.07E+00,1.66E+01,0.00E+00,0.00E+00,2.53E+01,4.53E+01,0.00E+00,3.44E+01,8.39E+00,0.00E+00,1.85E+07,1.31E+08,2.53E+06,1.79E+07,4.28E+01,1.04E+00,6.00E+01,,1.24E-01,,4.40E-02,,8.56E-02,,3.03E-02
3200950000,1.43E-01,7.01E+00,6.18E+08,1.87E+01,1.18E+09,2.23E+09,1.05E+09,5.09E+01,7.26E-02,2.55E-02,8.06E-01,1.15E-03,4.03E-04,2.22E-04,3.63E+02,1.00E+02,1.50E+00,3.42E+01,4.14E+02,3.42E+01,4.14E+02,2.00E+00,2.83E+00,5.01E-01,1.00E+02,9.18E+06,1.11E+08,1.04E+00,9.06E+00,0.00E+00,0.00E+00,2.29E+01,6.13E+01,0.00E+00,2.23E+01,4.26E-04,0.00E+00,9.58E+06,1.16E+08,6.84E+01,8.27E+02,2.23E+01,7.41E-01,7.87E+01,,7.26E-02,,2.55E-02,,1.15E-03,,4.03E-04
3201000000,1.73E-01,5.79E+00,5.00E+08,1.17E+01,5.29E+08,1.00E+09,4.75E+08,2.16E+01,3.73E-02,1.08E-02,2.00E+01,3.45E-02,9.98E-03,9.58E+00,3.84E+00,2.45E+00,2.66E+03,1.47E+06,1.28E+07,3.59E+04,3.14E+05,1.38E+00,0.00E+00,6.94E-02,1.00E+02,9.46E+06,8.27E+07,1.00E+00,1.44E+00,0.00E+00,0.00E+00,2.03E+01,2.85E+01,0.00E+00,1.96E+01,5.89E+00,0.00E+00,9.46E+06,8.27E+07,2.02E+06,1.77E+07,2.55E+01,2.33E-01,6.18E+01,,3.73E-02,,1.08E-02,,3.45E-02,,9.98E-03
3201050000,1.73E-01,5.79E+00,5.00E+08,2.97E+01,1.19E+09,2.37E+09,1.18E+09,6.69E+01,1.16E-01,3.35E-02,7.42E+01,1.28E-01,3.71E-02,1.96E+01,2.04E+00,4.34E+01,5.97E+03,4.23E+06,2.45E+07,1.83E+06,1.06E+07,1.05E+00,2.50E+00,6.20E-01,1.00E+02,1.34E+07,7.75E+07,1.25E+00,2.37E+01,0.00E+00,0.00E+00,2.99E+01,4.27E+01,0.00E+00,3.62E+01,1.37E+01,0.00E+00,1.67E+07,9.67E+07,4.45E+06,2.58E+07,4.99E+01,7.52E-02,6.27E+01,,1.16E-01,,3.35E-02,,1.28E-01,,3.71E-02
3201100000,1.73E-01,5.79E+00,5.00E+08,2.23E+01,9.20E+08,1.86E+09,9.37E+08,6.97E+01,1.20E-01,3.48E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,5.93E-01,1.00E+02,1.34E+07,1.02E+08,1.03E+00,1.07E+01,0.00E+00,0.00E+00,2.93E+01,,0.00E+00,3.71E+01,0.00E+00,0.00E+00,1.38E+07,1.06E+08,0.00E+00,0.00E+00,3.71E+01,2.97E-01,7.21E+01,,1.20E-01,,3.48E-02,,0.00E+00,,0.00E+00
3201150000,1.20E-01,8.35E+00,5.00E+08,1.40E+01,6.27E+08,1.27E+09,6.42E+08,1.10E+01,1.32E-02,5.51E-03,2.17E+00,2.60E-03,1.09E-03,1.21E-03,3.63E+02,1.00E+02,1.50E+00,7.19E+01,1.72E+03,7.19E+01,1.72E+03,2.00E+00,0.00E+00,4.14E-02,1.00E+02,5.97E+06,1.43E+08,1.00E+00,8.66E-01,0.00E+00,0.00E+00,1.00E+01,6.13E+01,0.00E+00,1.57E+01,2.32E-03,0.00E+00,5.97E+06,1.43E+08,1.44E+02,3.44E+03,1.57E+01,1.49E-01,8.67E+01,,1.32E-02,,5.51E-03,,2.60E-03,,1.09E-03
3201200000,9.92E-02,1.01E+01,5.00E+08,2.50E+01,1.04E+09,2.08E+09,1.04E+09,3.88E+01,3.85E-02,1.94E-02,7.44E+01,7.38E-02,3.72E-02,2.45E+01,2.07E+00,3.32E+01,6.13E+03,2.88E+06,3.20E+07,9.57E+05,1.06E+07,1.16E+00,7.22E+00,3.85E-01,1.00E+02,5.35E+06,5.93E+07,1.00E+00,6.12E+00,0.00E+00,0.00E+00,2.06E+01,3.70E+01,0.00E+00,1.47E+01,1.64E+01,0.00E+00,5.37E+06,5.95E+07,3.34E+06,3.70E+07,3.11E+01,2.63E-01,5.87E+01,,3.85E-02,,1.94E-02,,7.38E-02,,3.72E-02
3201250000,1.16E-01,8.65E+00,5.00E+08,2.14E+01,8.34E+08,1.71E+09,8.75E+08,9.62E+01,1.11E-01,4.81E-02,1.43E+01,1.66E-02,7.17E-03,9.38E-01,4.15E+00,1.54E+00,5.75E+02,1.35E+05,1.17E+06,2.09E+03,1.81E+04,1.06E+00,0.00E+00,5.96E-01,1.00E+02,1.15E+07,9.94E+07,1.19E+00,2.16E+01,0.00E+00,0.00E+00,3.74E+01,5.66E+01,0.00E+00,5.53E+01,8.82E-01,0.00E+00,1.37E+07,1.18E+08,1.44E+05,1.25E+06,5.62E+01,3.43E-01,6.04E+01,,1.11E-01,,4.81E-02,,1.66E-02,,7.17E-03
3201300000,1.29E-01,7.75E+00,5.00E+08,1.72E+01,7.65E+08,1.49E+09,7.22E+08,2.86E+01,3.68E-02,1.43E-02,5.46E+01,7.04E-02,2.73E-02,2.00E+01,2.30E+00,2.03E+01,3.92E+03,2.88E+06,2.71E+07,5.84E+05,5.49E+06,1.25E+00,0.00E+00,1.63E-01,1.00E+02,5.72E+06,5.38E+07,1.00E+00,3.97E+00,0.00E+00,0.00E+00,3.08E+01,3.31E+01,0.00E+00,1.92E+01,1.29E+01,0.00E+00,5.74E+06,5.39E+07,3.59E+06,3.38E+07,3.21E+01,1.20E-01,5.20E+01,,3.68E-02,,1.43E-02,,7.04E-02,,2.73E-02
3201350000,1.26E-01,7.91E+00,5.00E+08,2.79E+01,1.04E+09,2.23E+09,1.19E+09,9.26E+01,1.17E-01,4.63E-02,4.62E+01,5.85E-02,2.31E-02,9.60E+00,2.07E+00,4.43E+01,5.21E+03,1.52E+06,1.20E+07,6.72E+05,5.32E+06,1.01E+00,2.70E+00,8.57E-01,1.00E+02,1.34E+07,1.06E+08,1.26E+00,3.04E+01,0.00E+00,0.00E+00,3.33E+01,4.58E+01,0.00E+00,5.55E+01,6.96E+00,0.00E+00,1.69E+07,1.33E+08,1.54E+06,1.22E+07,6.24E+01,2.38E-01,6.16E+01,,1.17E-01,,4.63E-02,,5.85E-02,,2.31E-02
3201400000,8.14E-02,1.23E+01,5.29E+08,3.27E+01,1.44E+09,2.77E+09,1.32E+09,6.24E+01,5.08E-02,3.12E-02,6.09E+01,4.96E-02,3.04E-02,1.74E+01,2.08E+00,4.10E+01,1.19E+04,1.88E+06,2.31E+07,7.70E+05,9.47E+06,1.06E+00,9.77E+00,7.00E-01,1.00E+02,8.00E+06,9.83E+07,1.09E+00,1.57E+01,0.00E+00,0.00E+00,1.40E+01,4.19E+01,0.00E+00,1.76E+01,1.21E+01,0.00E+00,8.70E+06,1.07E+08,1.98E+06,2.44E+07,2.97E+01,1.93E-02,7.06E+01,,5.08E-02,,3.12E-02,,4.96E-02,,3.04E-02
3201450000,8.46E-02,1.18E+01,5.00E+08,2.37E+01,9.06E+08,1.93E+09,1.02E+09,8.77E+01,7.42E-02,4.38E-02,6.84E+00,5.79E-03,3.42E-03,8.81E-02,9.87E+00,5.63E+01,4.98E+01,8.97E+03,1.12E+05,5.05E+03,6.30E+04,1.54E+00,0.00E+00,5.38E-01,1.00E+02,1.00E+07,1.25E+08,1.02E+00,9.71E+00,0.00E+00,0.00E+00,2.94E+01,1.19E+02,0.00E+00,4.61E+01,2.51E-01,0.00E+00,1.02E+07,1.28E+08,1.38E+04,1.72E+05,4.64E+01,3.67E-01,6.60E+01,,7.42E-02,,4.38E-02,,5.79E-03,,3.42E-03
3201500000,8.98E-02,1.11E+01,5.00E+08,2.98E+01,1.39E+09,2.56E+09,1.18E+09,4.75E+01,4.27E-02,2.38E-02,8.11E+01,7.28E-02,4.06E-02,2.43E+01,2.11E+00,3.44E+01,4.85E+03,2.61E+06,3.27E+07,8.99E+05,1.12E+07,1.13E+00,7.58E+00,5.54E-01,1.00E+02,5.87E+06,7.34E+07,1.20E+00,1.37E+01,0.00E+00,0.00E+00,2.16E+01,3.88E+01,0.00E+00,2.21E+01,1.66E+01,0.00E+00,7.06E+06,8.82E+07,2.95E+06,3.69E+07,3.87E+01,2.38E-02,6.25E+01,,4.27E-02,,2.38E-02,,7.28E-02,,4.06E-02
3201550000,8.31E-02,1.20E+01,5.05E+08,2.30E+01,8.68E+08,1.86E+09,9.93E+08,9.29E+01,7.72E-02,4.65E-02,5.08E+00,4.22E-03,2.54E-03,6.07E-04,3.44E+02,1.00E+02,1.46E+00,6.31E+01,7.67E+02,6.31E+01,7.67E+02,2.00E+00,0.00E+00,5.88E-01,1.00E+02,9.73E+06,1.18E+08,1.06E+00,1.30E+01,0.00E+00,0.00E+00,3.13E+01,6.06E+01,0.00E+00,4.87E+01,1.15E-03,0.00E+00,1.04E+07,1.26E+08,1.26E+02,1.53E+03,4.87E+01,4.36E-01,6.63E+01,,1.09E-01,,4.65E-02,,5.97E-03,,2.54E-03
