"host time (us)","GPU PowerVR Series8XEP, GE8320, Device 0/Frame time","GPU PowerVR Series8XEP, GE8320, Device 0/Frames per second (FPS)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU clock speed","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory interface load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory read bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory total bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory write bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiler triangle load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiles per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangle ratio (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per draw","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Vertices per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/HSR efficiency (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP pixel load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP tiles in flight (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Overdraw","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Z load/store (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per pixel","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per vertex","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: compute (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: pixel (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: vertex (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Register overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shader processing load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texture overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texturing active (%)","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 13922 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 13922 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 13922 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 13922 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time"
811500450000,1.33E-01,7.54E+00,6.34E+08,2.37E+01,8.90E+08,2.50E+09,1.61E+09,8.82E+01,1.17E-01,4.41E-02,1.71E+01,2.27E-02,8.56E-03,8.64E-01,5.49E+00,4.44E+01,3.63E+02,1.82E+05,1.43E+06,8.06E+04,6.34E+05,1.16E+00,1.14E+00,9.51E-01,1.00E+02,2.19E+07,1.72E+08,1.15E+00,2.44E+01,0.00E+00,0.00E+00,2.95E+01,6.68E+01,0.00E+00,5.55E+01,1.04E+00,0.00E+00,2.53E+07,1.98E+08,2.10E+05,1.65E+06,5.65E+01,5.34E-01,5.93E+01,,1.17E-01,,4.41E-02,,2.27E-02,,8.56E-03
811500500000,1.02E-01,9.76E+00,4.00E+08,2.42E+01,6.09E+08,1.66E+09,1.05E+09,5.48E+01,5.62E-02,2.74E-02,5.26E+01,5.39E-02,2.63E-02,6.49E+00,5.29E+00,2.30E+01,9.89E+02,5.93E+05,6.94E+06,1.36E+05,1.59E+06,1.28E+00,0.00E+00,8.65E-01,1.00E+02,9.52E+06,1.11E+08,1.13E+00,2.01E+01,0.00E+00,0.00E+00,2.19E+01,3.44E+01,0.00E+00,4.04E+01,4.46E+00,0.00E+00,1.08E+07,1.26E+08,7.57E+05,8.86E+06,4.48E+01,3.04E-01,5.02E+01,,5.62E-02,,2.74E-02,,5.39E-02,,2.63E-02
811500550000,1.01E-01,9.87E+00,4.00E+08,1.59E+01,3.92E+08,1.02E+09,6.28E+08,9.43E+01,9.56E-02,4.72E-02,1.33E+01,1.35E-02,6.65E-03,1.79E-01,4.33E+00,3.18E+01,5.69E+01,1.82E+04,1.79E+05,5.78E+03,5.70E+04,1.96E+00,0.00E+00,3.26E-01,1.00E+02,7.59E+06,7.49E+07,1.06E+00,1.13E+01,0.00E+00,0.00E+00,5.80E+01,1.42E+02,0.00E+00,7.18E+01,7.79E-01,0.00E+00,8.03E+06,7.92E+07,3.56E+04,3.51E+05,7.26E+01,3.23E-01,5.13E+01,,9.56E-02,,4.72E-02,,1.35E-02,,6.65E-03
811500600000,5.69E-02,1.76E+01,8.54E+08,2.39E+01,1.22E+09,3.26E+09,2.05E+09,9.42E+01,5.36E-02,4.71E-02,2.15E+01,1.23E-02,1.08E-02,1.38E+00,5.13E+00,4.82E+01,3.34E+02,1.67E+05,2.94E+06,8.06E+04,1.42E+06,1.24E+00,0.00E+00,7.76E-01,1.00E+02,1.25E+07,2.19E+08,1.12E+00,1.86E+01,0.00E+00,0.00E+00,3.46E+01,5.04E+01,0.00E+00,6.23E+01,1.34E+00,0.00E+00,1.40E+07,2.46E+08,2.07E+05,3.63E+06,6.36E+01,1.25E+00,5.65E+01,,5.36E-02,,4.71E-02,,1.23E-02,,1.08E-02
811500650000,5.33E-02,1.88E+01,6.50E+08,2.39E+01,9.07E+08,2.48E+09,1.58E+09,8.97E+01,4.78E-02,4.48E-02,2.45E+01,1.31E-02,1.23E-02,1.37E+00,5.88E+00,4.76E+01,4.23E+02,1.18E+05,2.23E+06,5.64E+04,1.06E+06,1.12E+00,0.00E+00,8.14E-01,1.00E+02,8.74E+06,1.64E+08,1.07E+00,1.34E+01,0.00E+00,0.00E+00,3.21E+01,6.00E+01,0.00E+00,5.41E+01,1.43E+00,0.00E+00,9.34E+06,1.75E+08,1.32E+05,2.49E+06,5.55E+01,1.64E+00,5.62E+01,,4.78E-02,,4.48E-02,,1.31E-02,,1.23E-02
811500700000,5.82E-02,1.72E+01,6.50E+08,2.36E+01,8.83E+08,2.45E+09,1.57E+09,8.95E+01,5.21E-02,4.47E-02,1.90E+01,1.10E-02,9.49E-03,1.37E+00,5.88E+00,4.75E+01,4.60E+02,1.29E+05,2.22E+06,6.15E+04,1.06E+06,1.12E+00,0.00E+00,8.15E-01,1.00E+02,9.57E+06,1.65E+08,1.07E+00,1.27E+01,0.00E+00,0.00E+00,3.21E+01,6.00E+01,0.00E+00,5.43E+01,1.43E+00,0.00E+00,1.02E+07,1.76E+08,1.45E+05,2.49E+06,5.57E+01,2.09E+00,5.61E+01,,5.21E-02,,4.47E-02,,1.10E-02,,9.49E-03
811500750000,6.26E-02,1.60E+01,6.50E+08,1.67E+01,6.73E+08,1.74E+09,1.06E+09,9.52E+01,5.95E-02,4.76E-02,1.76E+01,1.10E-02,8.82E-03,6.25E-01,6.49E+00,4.88E+01,5.77E+02,6.35E+04,1.02E+06,3.10E+04,4.96E+05,1.03E+00,0.00E+00,3.18E-01,1.00E+02,7.45E+06,1.19E+08,9.97E-01,6.10E+00,0.00E+00,0.00E+00,5.87E+01,4.42E+01,0.00E+00,6.71E+01,4.46E-01,0.00E+00,7.43E+06,1.19E+08,6.56E+04,1.05E+06,6.75E+01,1.83E+00,5.29E+01,,5.95E-02,,4.76E-02,,1.10E-02,,8.82E-03
811500800000,6.71E-02,1.49E+01,6.50E+08,2.33E+01,8.72E+08,2.43E+09,1.56E+09,8.97E+01,6.02E-02,4.49E-02,1.98E+01,1.33E-02,9.91E-03,1.14E+00,5.80E+00,4.88E+01,3.63E+02,1.25E+05,1.86E+06,6.08E+04,9.06E+05,1.14E+00,0.00E+00,7.86E-01,1.00E+02,1.11E+07,1.65E+08,1.07E+00,1.27E+01,0.00E+00,0.00E+00,3.36E+01,6.28E+01,0.00E+00,5.72E+01,1.28E+00,0.00E+00,1.19E+07,1.77E+08,1.42E+05,2.11E+06,5.84E+01,1.16E+00,5.42E+01,,6.02E-02,,4.49E-02,,1.33E-02,,9.91E-03
811500850000,7.43E-02,1.35E+01,6.50E+08,2.32E+01,8.67E+08,2.42E+09,1.55E+09,8.98E+01,6.68E-02,4.49E-02,1.26E+01,9.38E-03,6.31E-03,9.70E-01,5.55E+00,4.54E+01,3.88E+02,1.17E+05,1.58E+06,5.32E+04,7.15E+05,1.15E+00,0.00E+00,8.26E-01,1.00E+02,1.26E+07,1.69E+08,1.07E+00,1.29E+01,0.00E+00,0.00E+00,3.29E+01,6.59E+01,0.00E+00,5.70E+01,1.15E+00,0.00E+00,1.34E+07,1.80E+08,1.35E+05,1.81E+06,5.82E+01,7.44E-01,5.44E+01,,6.68E-02,,4.49E-02,,9.38E-03,,6.31E-03
811500900000,6.46E-02,1.55E+01,6.50E+08,2.37E+01,8.96E+08,2.46E+09,1.57E+09,8.94E+01,5.78E-02,4.47E-02,2.33E+01,1.50E-02,1.16E-02,1.37E+00,5.88E+00,4.75E+01,4.23E+02,1.44E+05,2.23E+06,6.83E+04,1.06E+06,1.12E+00,0.00E+00,8.12E-01,1.00E+02,1.05E+07,1.63E+08,1.07E+00,1.27E+01,0.00E+00,0.00E+00,3.19E+01,6.00E+01,0.00E+00,5.35E+01,1.43E+00,0.00E+00,1.13E+07,1.74E+08,1.61E+05,2.49E+06,5.50E+01,2.06E+00,5.61E+01,,5.78E-02,,4.47E-02,,1.50E-02,,1.16E-02
811500950000,6.03E-02,1.66E+01,6.50E+08,1.89E+01,7.79E+08,1.96E+09,1.18E+09,9.57E+01,5.77E-02,4.78E-02,1.25E+01,7.52E-03,6.24E-03,6.25E-01,6.49E+00,4.88E+01,7.58E+02,6.12E+04,1.02E+06,2.99E+04,4.95E+05,1.03E+00,0.00E+00,4.55E-01,1.00E+02,7.84E+06,1.30E+08,1.04E+00,8.73E+00,0.00E+00,0.00E+00,4.89E+01,4.42E+01,0.00E+00,6.39E+01,4.46E-01,0.00E+00,8.19E+06,1.36E+08,6.32E+04,1.05E+06,6.43E+01,1.86E+00,5.63E+01,,5.77E-02,,4.78E-02,,7.52E-03,,6.24E-03
811501000000,6.04E-02,1.66E+01,6.50E+08,2.14E+01,7.75E+08,2.23E+09,1.46E+09,8.96E+01,5.41E-02,4.48E-02,2.16E+01,1.31E-02,1.08E-02,1.34E+00,5.89E+00,4.81E+01,4.53E+02,1.32E+05,2.18E+06,6.35E+04,1.05E+06,1.10E+00,0.00E+00,6.51E-01,1.00E+02,9.41E+06,1.56E+08,1.03E+00,9.88E+00,0.00E+00,0.00E+00,3.94E+01,5.74E+01,0.00E+00,6.10E+01,1.33E+00,0.00E+00,9.73E+06,1.61E+08,1.45E+05,2.41E+06,6.23E+01,1.03E+00,5.09E+01,,5.41E-02,,4.48E-02,,1.31E-02,,1.08E-02
811501050000,6.39E-02,1.56E+01,6.50E+08,2.34E+01,8.70E+08,2.43E+09,1.56E+09,9.02E+01,5.76E-02,4.51E-02,1.24E+01,7.96E-03,6.22E-03,7.20E-01,5.85E+00,4.76E+01,2.93E+02,7.48E+04,1.17E+06,3.56E+04,5.57E+05,1.16E+00,0.00E+00,8.28E-01,1.00E+02,1.10E+07,1.71E+08,1.06E+00,1.31E+01,0.00E+00,0.00E+00,3.32E+01,6.75E+01,0.00E+00,5.78E+01,8.82E-01,0.00E+00,1.16E+07,1.81E+08,8.69E+04,1.36E+06,5.87E+01,5.90E-01,5.37E+01,,5.76E-02,,4.51E-02,,7.96E-03,,6.22E-03
811501100000,6.55E-02,1.53E+01,6.50E+08,2.42E+01,9.10E+08,2.51E+09,1.60E+09,9.01E+01,5.90E-02,4.50E-02,1.88E+01,1.23E-02,9.41E-03,1.34E+00,5.62E+00,4.81E+01,5.08E+02,1.43E+05,2.18E+06,6.89E+04,1.05E+06,1.10E+00,0.00E+00,8.24E-01,1.00E+02,1.11E+07,1.70E+08,1.06E+00,1.29E+01,0.00E+00,0.00E+00,3.29E+01,5.74E+01,0.00E+00,5.68E+01,1.33E+00,0.00E+00,1.18E+07,1.79E+08,1.58E+05,2.40E+06,5.82E+01,9.54E-01,5.50E+01,,5.90E-02,,4.50E-02,,1.23E-02,,9.41E-03
811501150000,6.89E-02,1.45E+01,6.50E+08,2.34E+01,8.64E+08,2.44E+09,1.57E+09,9.38E+01,6.46E-02,4.69E-02,1.46E+01,1.00E-02,7.28E-03,8.51E-01,6.14E+00,5.13E+01,9.02E+02,9.53E+04,1.38E+06,4.88E+04,7.09E+05,1.04E+00,0.00E+00,8.26E-01,1.00E+02,1.18E+07,1.71E+08,1.06E+00,1.34E+01,0.00E+00,0.00E+00,3.31E+01,4.45E+01,0.00E+00,5.74E+01,6.12E-01,0.00E+00,1.24E+07,1.80E+08,9.87E+04,1.43E+06,5.80E+01,1.57E+00,5.51E+01,,6.46E-02,,4.69E-02,,1.00E-02,,7.28E-03
811501200000,6.57E-02,1.52E+01,6.50E+08,1.67E+01,6.79E+08,1.73E+09,1.05E+09,9.13E+01,5.99E-02,4.56E-02,1.98E+01,1.30E-02,9.90E-03,1.12E+00,6.04E+00,4.61E+01,3.93E+02,1.19E+05,1.82E+06,5.50E+04,8.38E+05,1.11E+00,0.00E+00,2.73E-01,1.00E+02,7.45E+06,1.13E+08,1.00E+00,5.72E+00,0.00E+00,0.00E+00,6.05E+01,5.97E+01,0.00E+00,6.60E+01,1.16E+00,0.00E+00,7.45E+06,1.13E+08,1.33E+05,2.02E+06,6.72E+01,1.25E+00,5.22E+01,,5.99E-02,,4.56E-02,,1.30E-02,,9.90E-03
811501250000,6.01E-02,1.66E+01,6.50E+08,2.32E+01,8.65E+08,2.41E+09,1.55E+09,8.99E+01,5.40E-02,4.49E-02,1.47E+01,8.82E-03,7.34E-03,7.21E-01,6.16E+00,4.76E+01,2.71E+02,7.04E+04,1.17E+06,3.35E+04,5.58E+05,1.16E+00,0.00E+00,8.22E-01,1.00E+02,1.01E+07,1.69E+08,1.06E+00,1.32E+01,0.00E+00,0.00E+00,3.28E+01,6.75E+01,0.00E+00,5.62E+01,8.83E-01,0.00E+00,1.07E+07,1.79E+08,8.17E+04,1.36E+06,5.71E+01,8.51E-01,5.42E+01,,5.40E-02,,4.49E-02,,8.82E-03,,7.34E-03
811501300000,6.08E-02,1.65E+01,6.50E+08,2.39E+01,8.95E+08,2.48E+09,1.59E+09,9.02E+01,5.48E-02,4.51E-02,1.75E+01,1.06E-02,8.73E-03,1.34E+00,5.47E+00,4.81E+01,5.63E+02,1.32E+05,2.17E+06,6.36E+04,1.05E+06,1.10E+00,0.00E+00,8.23E-01,1.00E+02,1.03E+07,1.69E+08,1.06E+00,1.31E+01,0.00E+00,0.00E+00,3.29E+01,5.68E+01,0.00E+00,5.65E+01,1.30E+00,0.00E+00,1.09E+07,1.79E+08,1.45E+05,2.39E+06,5.78E+01,9.11E-01,5.49E+01,,5.48E-02,,4.51E-02,,1.06E-02,,8.73E-03
811501350000,6.44E-02,1.55E+01,6.50E+08,2.45E+01,9.24E+08,2.55E+09,1.62E+09,9.00E+01,5.80E-02,4.50E-02,2.13E+01,1.37E-02,1.07E-02,1.34E+00,5.89E+00,4.81E+01,4.63E+02,1.40E+05,2.18E+06,6.74E+04,1.05E+06,1.10E+00,0.00E+00,8.23E-01,1.00E+02,1.10E+07,1.70E+08,1.05E+00,1.28E+01,0.00E+00,0.00E+00,3.30E+01,5.68E+01,0.00E+00,5.68E+01,1.30E+00,0.00E+00,1.15E+07,1.79E+08,1.54E+05,2.39E+06,5.81E+01,9.17E-01,5.46E+01,,5.80E-02,,4.50E-02,,1.37E-02,,1.07E-02
811501400000,6.32E-02,1.58E+01,6.50E+08,2.07E+01,8.51E+08,2.15E+09,1.30E+09,9.59E+01,6.06E-02,4.79E-02,1.21E+01,7.66E-03,6.06E-03,6.25E-01,6.49E+00,4.88E+01,7.58E+02,6.42E+04,1.02E+06,3.13E+04,4.95E+05,1.03E+00,0.00E+00,5.45E-01,1.00E+02,8.92E+06,1.41E+08,1.06E+00,1.10E+01,0.00E+00,0.00E+00,4.36E+01,4.42E+01,0.00E+00,6.27E+01,4.46E-01,0.00E+00,9.45E+06,1.49E+08,6.63E+04,1.05E+06,6.31E+01,1.21E+00,5.80E+01,,6.06E-02,,4.79E-02,,7.66E-03,,6.06E-03
811501450000,6.52E-02,1.53E+01,6.50E+08,1.98E+01,7.09E+08,2.06E+09,1.35E+09,8.94E+01,5.83E-02,4.47E-02,2.18E+01,1.42E-02,1.09E-02,1.34E+00,5.89E+00,4.81E+01,4.63E+02,1.42E+05,2.18E+06,6.83E+04,1.05E+06,1.10E+00,0.00E+00,5.60E-01,1.00E+02,9.56E+06,1.47E+08,1.00E+00,7.91E+00,0.00E+00,0.00E+00,4.42E+01,5.68E+01,0.00E+00,6.24E+01,1.30E+00,0.00E+00,9.59E+06,1.47E+08,1.56E+05,2.39E+06,6.37E+01,1.14E+00,4.86E+01,,5.83E-02,,4.47E-02,,1.42E-02,,1.09E-02
811501500000,6.92E-02,1.44E+01,6.50E+08,2.30E+01,8.54E+08,2.39E+09,1.54E+09,8.99E+01,6.23E-02,4.50E-02,1.11E+01,7.66E-03,5.53E-03,7.15E-01,5.57E+00,4.76E+01,3.24E+02,8.04E+04,1.16E+06,3.83E+04,5.52E+05,1.15E+00,0.00E+00,8.23E-01,1.00E+02,1.18E+07,1.70E+08,1.05E+00,1.29E+01,0.00E+00,0.00E+00,3.30E+01,6.66E+01,0.00E+00,5.67E+01,8.58E-01,0.00E+00,1.24E+07,1.79E+08,9.28E+04,1.34E+06,5.76E+01,1.03E+00,5.42E+01,,6.23E-02,,4.50E-02,,7.66E-03,,5.53E-03
811501550000,7.16E-02,1.40E+01,6.50E+08,2.42E+01,9.12E+08,2.52E+09,1.61E+09,9.01E+01,6.45E-02,4.50E-02,1.97E+01,1.41E-02,9.85E-03,1.34E+00,5.78E+00,4.81E+01,4.86E+02,1.56E+05,2.18E+06,7.49E+04,1.05E+06,1.10E+00,0.00E+00,8.21E-01,1.00E+02,1.21E+07,1.69E+08,1.05E+00,1.31E+01,0.00E+00,0.00E+00,3.28E+01,5.68E+01,0.00E+00,5.62E+01,1.30E+00,0.00E+00,1.27E+07,1.78E+08,1.71E+05,2.39E+06,5.75E+01,1.16E+00,5.53E+01,,6.45E-02,,4.50E-02,,1.41E-02,,9.85E-03
811501600000,9.89E-02,1.01E+01,6.50E+08,2.00E+01,8.22E+08,2.08E+09,1.26E+09,9.30E+01,9.20E-02,4.65E-02,1.30E+01,1.29E-02,6.52E-03,1.61E+00,3.07E+00,2.09E+01,6.69E+02,2.59E+05,2.62E+06,5.42E+04,5.48E+05,1.41E+00,0.00E+00,5.67E-01,1.00E+02,1.34E+07,1.36E+08,1.08E+00,1.33E+01,0.00E+00,0.00E+00,4.16E+01,3.05E+01,0.00E+00,5.88E+01,1.08E+00,0.00E+00,1.45E+07,1.47E+08,3.64E+05,3.68E+06,5.99E+01,1.51E+00,5.73E+01,,9.20E-02,,4.65E-02,,1.29E-02,,6.52E-03
811501650000,1.30E-01,7.68E+00,6.50E+08,2.25E+01,1.05E+09,2.35E+09,1.31E+09,8.39E+01,1.09E-01,4.20E-02,6.37E+01,8.29E-02,3.18E-02,8.93E+00,3.48E+00,2.18E+01,9.49E+02,1.87E+06,1.46E+07,4.08E+05,3.18E+06,1.34E+00,4.20E+00,7.83E-01,1.00E+02,1.37E+07,1.07E+08,1.46E+00,2.54E+01,0.00E+00,0.00E+00,4.11E+01,3.25E+01,0.00E+00,6.17E+01,6.10E+00,0.00E+00,2.01E+07,1.57E+08,2.52E+06,1.96E+07,6.78E+01,6.11E-01,4.85E+01,,1.09E-01,,4.20E-02,,8.29E-02,,3.18E-02
811501700000,1.30E-01,7.70E+00,6.50E+08,2.06E+01,8.03E+08,2.16E+09,1.36E+09,8.97E+01,1.16E-01,4.48E-02,1.12E+01,1.45E-02,5.58E-03,2.09E-01,5.23E+00,2.92E+01,1.04E+02,4.28E+04,3.42E+05,1.25E+04,9.97E+04,1.55E+00,0.00E+00,7.81E-01,1.00E+02,1.90E+07,1.52E+08,1.15E+00,1.92E+01,0.00E+00,0.00E+00,3.39E+01,1.13E+02,0.00E+00,5.66E+01,5.72E-01,0.00E+00,2.19E+07,1.75E+08,6.62E+04,5.29E+05,5.72E+01,1.14E+00,5.92E+01,,1.16E-01,,4.48E-02,,1.45E-02,,5.58E-03
811501750000,1.02E-01,9.78E+00,6.50E+08,1.51E+01,5.80E+08,1.76E+09,1.18E+09,4.37E+01,4.47E-02,2.18E-02,2.48E+01,2.54E-02,1.24E-02,2.71E+00,5.57E+00,3.49E+01,5.93E+02,3.71E+05,4.93E+06,1.29E+05,1.72E+06,1.20E+00,8.52E-01,5.25E-01,1.00E+02,8.59E+06,1.14E+08,1.06E+00,1.03E+01,0.00E+00,0.00E+00,3.27E+01,4.72E+01,0.00E+00,3.41E+01,2.39E+00,0.00E+00,9.13E+06,1.21E+08,4.45E+05,5.91E+06,3.65E+01,6.93E-01,6.02E+01,,4.47E-02,,2.18E-02,,2.54E-02,,1.24E-02
811501800000,1.02E-01,9.78E+00,6.50E+08,1.85E+01,8.09E+08,1.98E+09,1.17E+09,8.80E+01,9.00E-02,4.40E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,5.53E-01,1.00E+02,1.32E+07,1.35E+08,1.09E+00,1.11E+01,0.00E+00,0.00E+00,4.09E+01,,0.00E+00,5.62E+01,0.00E+00,0.00E+00,1.44E+07,1.47E+08,0.00E+00,0.00E+00,5.62E+01,1.35E+00,6.21E+01,,9.00E-02,,4.40E-02,,0.00E+00,,0.00E+00
811501850000,1.14E-01,8.76E+00,6.50E+08,7.17E+00,4.49E+08,9.15E+08,4.65E+08,9.63E+00,1.10E-02,4.82E-03,5.45E+00,6.22E-03,2.72E-03,1.06E+00,4.84E+00,1.46E+01,6.29E+02,1.31E+05,2.11E+06,1.90E+04,3.08E+05,1.41E+00,0.00E+00,1.90E-02,1.00E+02,5.69E+06,9.21E+07,1.00E+00,3.95E-01,0.00E+00,0.00E+00,1.00E+01,2.99E+01,0.00E+00,7.22E+00,6.98E-01,0.00E+00,5.69E+06,9.21E+07,1.84E+05,2.98E+06,7.92E+00,1.01E-01,8.26E+01,,1.60E-02,,4.82E-03,,9.03E-03,,2.72E-03
811501900000,1.15E-01,8.72E+00,6.50E+08,1.99E+01,8.01E+08,2.10E+09,1.30E+09,6.92E+01,7.94E-02,3.46E-02,2.44E+01,2.80E-02,1.22E-02,3.67E+00,3.48E+00,3.95E+01,6.56E+02,6.33E+05,6.05E+06,2.50E+05,2.39E+06,1.26E+00,0.00E+00,6.14E-01,1.00E+02,1.39E+07,1.33E+08,1.13E+00,1.47E+01,0.00E+00,0.00E+00,3.50E+01,4.25E+01,0.00E+00,4.97E+01,3.06E+00,0.00E+00,1.57E+07,1.50E+08,7.96E+05,7.61E+06,5.27E+01,1.07E+00,4.96E+01,,1.18E-01,,3.46E-02,,4.15E-02,,1.22E-02
811501950000,3.82E-02,2.62E+01,6.50E+08,1.66E+01,8.12E+08,1.99E+09,1.18E+09,6.38E+01,2.43E-02,3.19E-02,8.80E-01,3.36E-04,4.40E-04,1.32E-03,8.52E+00,1.00E+02,2.97E+00,7.02E+01,2.48E+03,7.02E+01,2.48E+03,1.72E+00,0.00E+00,5.56E-01,1.00E+02,3.78E+06,1.34E+08,1.12E+00,1.12E+01,0.00E+00,0.00E+00,3.47E+01,3.86E+01,0.00E+00,4.33E+01,1.37E-03,0.00E+00,4.24E+06,1.50E+08,1.21E+02,4.26E+03,4.33E+01,9.57E-01,6.98E+01,3.02E-04,1.07E-01,3.02E-04,3.16E-02,4.40E-04,0.00E+00,4.40E-04,0.00E+00
811502000000,5.05E-02,1.98E+01,6.50E+08,6.24E+00,4.66E+08,9.80E+08,5.14E+08,8.30E+00,4.19E-03,4.15E-03,4.86E+00,2.46E-03,2.43E-03,1.90E-03,3.63E+02,1.00E+02,1.50E+00,6.97E+01,4.67E+03,6.97E+01,4.67E+03,2.00E+00,0.00E+00,2.82E-02,1.00E+02,1.39E+06,9.32E+07,1.00E+00,5.96E-01,0.00E+00,0.00E+00,1.48E+01,6.13E+01,0.00E+00,8.79E+00,3.65E-03,0.00E+00,1.39E+06,9.32E+07,1.39E+02,9.34E+03,8.80E+00,4.44E-01,8.36E+01,0.00E+00,1.46E-02,0.00E+00,4.15E-03,0.00E+00,8.58E-03,0.00E+00,2.43E-03
811502050000,1.82E-01,5.50E+00,6.50E+08,1.25E+01,5.17E+08,1.35E+09,8.36E+08,4.75E+01,8.63E-02,2.37E-02,2.60E+01,4.73E-02,1.30E-02,6.43E+00,2.20E+00,2.72E+01,7.58E+02,1.71E+06,1.09E+07,4.65E+05,2.96E+06,1.49E+00,0.00E+00,2.19E-01,1.00E+02,1.05E+07,6.69E+07,1.13E+00,5.73E+00,0.00E+00,0.00E+00,5.53E+01,2.79E+01,0.00E+00,3.83E+01,4.18E+00,0.00E+00,1.18E+07,7.52E+07,2.56E+06,1.63E+07,4.25E+01,9.31E-01,5.06E+01,0.00E+00,8.63E-02,0.00E+00,2.37E-02,0.00E+00,4.73E-02,0.00E+00,1.30E-02
811502100000,1.82E-01,5.50E+00,6.50E+08,2.12E+01,8.96E+08,2.23E+09,1.33E+09,8.51E+01,1.55E-01,4.25E-02,2.54E+01,4.62E-02,1.27E-02,2.16E+00,5.18E+00,3.41E+01,6.44E+02,6.27E+05,3.54E+06,2.14E+05,1.21E+06,1.21E+00,8.53E+00,1.00E+00,1.00E+02,2.37E+07,1.34E+08,1.44E+00,2.76E+01,0.00E+00,0.00E+00,3.46E+01,4.74E+01,0.00E+00,6.35E+01,1.93E+00,0.00E+00,3.41E+07,1.93E+08,7.59E+05,4.28E+06,6.54E+01,1.37E+00,5.16E+01,0.00E+00,1.55E-01,0.00E+00,4.25E-02,0.00E+00,4.62E-02,0.00E+00,1.27E-02
